finance	0.000352	0.000054
girl	0.000070	0.000272
summary	0.000422	0.000054
canada	0.000352	0.000054
living	0.000070	0.000217
bailout	0.000633	0.000054
earlier	0.000211	0.000163
california	0.000914	0.000054
org	0.000211	0.000163
ore	0.000070	0.000217
advance	0.000352	0.000054
language	0.000070	0.000217
where	0.000352	0.000544
thing	0.000281	0.000598
think	0.000352	0.000435
first	0.000633	0.001468
fast	0.000070	0.000272
calpine	0.000281	0.000054
little	0.000141	0.000489
anyone	0.000211	0.000217
memo	0.000281	0.000054
here's	0.000211	0.000163
11	0.000703	0.000381
10	0.002109	0.000870
13	0.000773	0.000217
12	0.004711	0.000489
15	0.000703	0.000924
14	0.002180	0.000217
17	0.000844	0.000489
16	0.000281	0.000163
19	0.000492	0.000217
18	0.000352	0.000816
venture	0.000070	0.000326
were	0.000492	0.001142
kevin	0.003445	0.000054
answering	0.000070	0.000217
potential	0.000141	0.000435
performance	0.000422	0.000163
200	0.000211	0.000109
normal	0.000070	0.000489
track	0.000070	0.000217
paid	0.000281	0.000163
skinner	0.000281	0.000054
especially	0.000211	0.000163
shop	0.000070	0.000217
show	0.000352	0.000217
sites	0.000070	0.001740
moderator	0.000070	0.000272
specifically	0.000070	0.000272
contracts	0.000844	0.000109
morning	0.000773	0.000163
enough	0.000141	0.000326
across	0.000422	0.000326
jm	0.000070	0.000381
dates	0.000281	0.000109
trader	0.000352	0.000054
among	0.000352	0.000217
mark	0.000563	0.000109
mary	0.000563	0.000054
offered	0.000070	0.000217
those	0.000422	0.000598
sound	0.000211	0.000109
then	0.000281	0.001414
them	0.000703	0.002610
different	0.000281	0.000163
pay	0.000141	0.000272
same	0.000070	0.000707
assist	0.000070	0.000381
running	0.000211	0.000326
money	0.000141	0.001631
enrononline	0.000352	0.000054
4	0.000773	0.001414
gra	0.000070	0.000217
server	0.000070	0.000326
audience	0.000211	0.000489
users	0.000492	0.000054
gross	0.000281	0.000054
critical	0.000773	0.000054
measuring	0.000281	0.000054
tomorrow	0.000422	0.000054
broker	0.000070	0.000217
knave	0.000070	0.000217
general	0.000141	0.000272
examine	0.000070	0.000217
file	0.000352	0.000163
shopping	0.000070	0.000326
fill	0.000070	0.000381
again	0.000563	0.000326
personnel	0.000563	0.000054
field	0.000141	0.000163
xanax	0.000070	0.000217
students	0.000070	0.000272
important	0.000352	0.000489
assets	0.000984	0.000109
u	0.000070	0.000217
talks	0.000211	0.000109
children	0.000070	0.000217
premium	0.000070	0.000217
zero	0.000281	0.000109
titles	0.000070	0.000217
perspective	0.000563	0.000054
further	0.000563	0.000163
5000	0.000070	0.000217
search	0.000070	0.000272
stella	0.000492	0.000054
published	0.000141	0.000272
africa	0.000070	0.000435
establish	0.000281	0.000272
two	0.000914	0.000707
town	0.000141	0.000217
paragraph	0.000070	0.000381
dec	0.000844	0.000054
purchases	0.000211	0.000109
compare	0.000070	0.000381
share	0.000281	0.000326
socal	0.000352	0.000054
numbers	0.000352	0.000272
needs	0.000492	0.000217
technology	0.000211	0.000109
advice	0.000141	0.000217
coming	0.000352	0.000109
response	0.000070	0.000217
responsibility	0.000773	0.000054
that's	0.000070	0.000326
already	0.000633	0.000326
through	0.000352	0.000816
24	0.001336	0.000544
25	0.000070	0.000272
26	0.000281	0.000163
27	0.000281	0.000217
20	0.000703	0.000652
21	0.000141	0.000163
22	0.000492	0.000163
23	0.000141	0.000217
28	0.000352	0.000381
29	0.000352	0.000381
late	0.000281	0.000163
good	0.000773	0.000707
association	0.000211	0.000109
easily	0.000070	0.000272
everyone	0.000633	0.000435
energy	0.003023	0.000163
hard	0.000352	0.000381
idea	0.000141	0.000272
extended	0.000141	0.000163
insurance	0.000141	0.000326
isps	0.000070	0.000217
members	0.000422	0.000544
beginning	0.000141	0.000217
allocation	0.000492	0.000054
benefits	0.000281	0.000489
copper	0.000070	0.000435
done	0.000492	0.000054
twenty	0.000141	0.000217
least	0.000352	0.000489
zadorozhny	0.000352	0.000054
part	0.000281	0.000381
believe	0.000563	0.000435
b	0.000984	0.000163
build	0.000070	0.000707
commentary	0.000070	0.001033
most	0.000352	0.001468
significant	0.000281	0.000109
services	0.000352	0.000707
linkpaks	0.000070	0.000272
kg	0.000070	0.000217
joining	0.000352	0.000054
sector	0.000211	0.000109
particularly	0.000211	0.000109
businesses	0.000070	0.000272
carefully	0.000070	0.000272
headlines	0.000070	0.000272
find	0.000141	0.000272
8	0.001125	0.000761
express	0.000141	0.000217
merchandise	0.000070	0.000217
resolve	0.000352	0.000054
remove	0.000070	0.000381
allocations	0.000352	0.000054
individual	0.000281	0.000326
please	0.003516	0.001903
point	0.000633	0.000435
simple	0.000211	0.000489
simply	0.000070	0.000326
throughout	0.000070	0.000272
create	0.000422	0.000489
secret	0.000070	0.000381
meeting	0.001406	0.000054
gas	0.002672	0.000054
understand	0.000281	0.000272
prices	0.000211	0.000381
unify	0.000281	0.000054
bill	0.000492	0.000163
fun	0.000281	0.000163
cents	0.000211	0.000326
itself	0.000141	0.000163
development	0.000914	0.000163
yesterday	0.000563	0.000054
moment	0.000070	0.000217
purpose	0.000281	0.000217
spent	0.000281	0.000109
kindall	0.000352	0.000054
spend	0.000070	0.000489
prevatt	0.000352	0.000054
source	0.000352	0.000109
excited	0.000211	0.000109
big	0.000281	0.000435
biz	0.000070	0.000272
often	0.000070	0.000544
back	0.000633	0.001033
mirror	0.000281	0.000054
per	0.000211	0.000544
eliminate	0.000070	0.000217
either	0.000563	0.000163
300	0.000422	0.000272
fee	0.000211	0.000272
oem	0.000070	0.000217
from	0.004078	0.004187
lesson	0.000070	0.000326
bankruptcy	0.001336	0.000163
forward	0.000914	0.000109
invite	0.000281	0.000217
single	0.000141	0.000217
lyn	0.000563	0.000054
started	0.000070	0.000217
functionality	0.000352	0.000054
2003	0.000070	0.001087
2000	0.001547	0.000544
2001	0.001547	0.000489
2004	0.000070	0.000924
2005	0.000281	0.000054
jason	0.000422	0.000054
arrange	0.000281	0.000163
edison	0.000281	0.000054
access	0.000211	0.000598
body	0.000070	0.000544
exchange	0.000141	0.000707
others	0.000281	0.000109
39	0.000281	0.000163
38	0.000352	0.000109
32	0.000141	0.000652
31	0.000211	0.000163
30	0.000773	0.000489
34	0.000281	0.000109
private	0.000070	0.000217
names	0.000422	0.000163
themselves	0.000141	0.000217
subscription	0.000070	0.000598
account	0.001195	0.001087
reserved	0.000141	0.000163
weissman	0.000422	0.000054
effectively	0.000281	0.000163
regions	0.000422	0.000109
responsibilities	0.000563	0.000054
stock	0.000281	0.000163
profile	0.000211	0.000109
chief	0.000352	0.000054
meter	0.000984	0.000054
winning	0.000070	0.000272
reliantenergy	0.000281	0.000054
mention	0.000070	0.000217
day	0.000984	0.000544
february	0.000773	0.000054
morris	0.000281	0.000054
activate	0.000070	0.000272
apologize	0.000211	0.000109
rev	0.000352	0.000054
payroll	0.000422	0.000054
confirmations	0.000422	0.000054
qualification	0.000070	0.000217
retail	0.000281	0.000109
facilitate	0.000352	0.000054
south	0.000492	0.000381
strategic	0.000141	0.000163
krishnarao	0.000422	0.000054
reached	0.000141	0.000163
have	0.004922	0.005437
frevert	0.000281	0.000054
mid	0.000211	0.000109
unless	0.000281	0.000163
sally	0.002461	0.000054
request	0.000281	0.000652
selection	0.000211	0.000163
text	0.000211	0.000761
staff	0.000352	0.000109
knowledge	0.000352	0.000054
controls	0.000492	0.000054
bear	0.000211	0.000163
areas	0.000211	0.000109
won't	0.000070	0.000326
vasant	0.000422	0.000054
taking	0.000211	0.000163
agree	0.000141	0.000163
assure	0.000352	0.000054
it's	0.000141	0.001631
proposal	0.000211	0.000435
received	0.000281	0.000163
finished	0.000141	0.000326
plain	0.000070	0.000272
value	0.000281	0.000489
almost	0.000070	0.000217
partner	0.000070	0.000272
administration	0.000281	0.000054
reporting	0.000773	0.000054
kimberley	0.000070	0.000217
insure	0.000563	0.000054
center	0.000281	0.000544
position	0.000492	0.000109
stores	0.000070	0.000381
executive	0.000492	0.000054
ads	0.000070	0.000326
add	0.000211	0.000598
fyi	0.000492	0.000054
like	0.001125	0.002175
success	0.000352	0.001196
works	0.000281	0.000489
7877	0.000070	0.000381
although	0.000211	0.000109
about	0.000703	0.002338
actual	0.000141	0.000217
introduced	0.000281	0.000054
ways	0.000070	0.000598
female	0.000070	0.000217
buy	0.000281	0.000326
bus	0.000211	0.000163
brand	0.000070	0.000381
but	0.001969	0.002229
wish	0.000070	0.000435
j	0.001547	0.000109
zimin	0.000422	0.000054
minutes	0.000070	0.000326
our	0.002109	0.004894
corporation	0.000211	0.000163
44	0.000422	0.000109
45	0.000422	0.000109
40	0.000281	0.000381
delainey	0.000633	0.000054
hikes	0.000352	0.000054
limited	0.000352	0.000544
hate	0.000070	0.000272
whatsoever	0.000070	0.000217
merchant	0.000211	0.000217
risk	0.003305	0.000217
every	0.000070	0.000816
withers	0.000352	0.000054
direct	0.000281	0.000109
zesto	0.000070	0.000598
beck	0.000352	0.000109
enron	0.008719	0.000054
julie	0.000422	0.000054
anyhow	0.000352	0.000109
would	0.003094	0.001686
phone	0.000211	0.000707
excellent	0.000070	0.000272
must	0.000492	0.000870
join	0.000492	0.000272
mw	0.000281	0.000054
ms	0.000070	0.000598
mr	0.000211	0.000435
my	0.002742	0.003317
mx	0.000070	0.000381
scheduling	0.000352	0.000054
times	0.000281	0.000163
guarantee	0.000070	0.000326
ena	0.000773	0.000054
end	0.000773	0.000489
enter	0.000070	0.000435
entex	0.001055	0.000054
over	0.001125	0.001903
expects	0.000281	0.000054
london	0.000281	0.000109
expectations	0.000070	0.000272
writing	0.000141	0.000381
comwww	0.000070	0.000652
washing	0.000070	0.000272
alex	0.000352	0.000054
sherlyn	0.000281	0.000054
each	0.001266	0.000598
got	0.000070	0.000435
associate	0.000141	0.000163
free	0.000563	0.004350
wanted	0.000281	0.000217
days	0.000281	0.000435
appeals	0.000070	0.000272
primary	0.000281	0.000054
top	0.000211	0.000435
too	0.000281	0.000544
serve	0.000070	0.000381
took	0.000141	0.000163
negotiating	0.000281	0.000054
western	0.000281	0.000217
company's	0.000141	0.000163
stacey	0.000281	0.000109
masson	0.000422	0.000054
ray	0.000352	0.000054
though	0.000422	0.000109
flow	0.000563	0.000109
enterprise	0.000070	0.000272
bail	0.000703	0.000054
report	0.000914	0.000163
however	0.000914	0.000163
news	0.000141	0.000381
providing	0.000141	0.000326
trust	0.000070	0.000489
conference	0.000352	0.000217
been	0.002180	0.001251
quickly	0.000352	0.000217
expected	0.000492	0.000054
surfola	0.000070	0.000272
n	0.000141	0.000707
ccprod	0.000070	0.000217
stopping	0.000070	0.000217
containing	0.000070	0.000217
several	0.000914	0.000326
proposed	0.000211	0.000109
judge	0.000281	0.000054
gift	0.000352	0.000544
55	0.000352	0.000054
54	0.000141	0.000217
50	0.000422	0.000598
52	0.000141	0.000163
specific	0.000211	0.000326
offices	0.000281	0.000054
officer	0.000281	0.000054
meters	0.000281	0.000054
everything	0.000352	0.000272
422	0.000070	0.000272
christmas	0.001477	0.000054
corp	0.002109	0.000163
eat	0.000141	0.000163
ensure	0.000141	0.000163
duke	0.000352	0.000054
presence	0.000281	0.000054
head	0.000070	0.000217
hear	0.000211	0.000109
removed	0.000070	0.000272
check	0.000141	0.000163
no	0.000914	0.002175
na	0.000211	0.000217
nd	0.000211	0.000163
tin	0.000070	0.000326
setting	0.000211	0.000109
picture	0.000070	0.000272
maureen	0.000422	0.000054
longer	0.000141	0.000217
bullet	0.000070	0.000326
focus	0.000141	0.000217
leads	0.000070	0.000652
environment	0.000070	0.000217
charge	0.000422	0.000381
cook	0.000281	0.000054
roving	0.000070	0.000381
cool	0.000281	0.000054
level	0.000211	0.000163
quick	0.000141	0.000163
says	0.000141	0.000163
reply	0.000070	0.000326
529	0.000070	0.000217
groups	0.000211	0.000163
strategies	0.000070	0.000326
toolbar	0.000070	0.000435
shanbhogue	0.000422	0.000054
memory	0.000070	0.000217
australian	0.000070	0.000217
today	0.000703	0.001033
employee	0.000492	0.000054
local	0.000422	0.000109
newsletters	0.000070	0.000272
requirements	0.000352	0.000109
1	0.001898	0.002338
plus	0.000141	0.000217
information	0.001477	0.002773
pc	0.000070	0.000326
commodity	0.000563	0.000109
inform	0.000141	0.000163
farmer	0.000422	0.000054
name	0.000563	0.000816
profit	0.000070	0.000381
turn	0.000141	0.000163
turk	0.000070	0.000217
george	0.000703	0.000054
district	0.000352	0.000054
released	0.000070	0.000272
shirley	0.001336	0.000054
copy	0.000070	0.000707
require	0.000211	0.000109
r	0.000211	0.000707
cards	0.000141	0.000272
pre	0.000070	0.000217
any	0.002602	0.002284
ideas	0.000281	0.000217
sellinternetaccess	0.000070	0.000326
surf	0.000070	0.000326
sure	0.000352	0.000435
multiple	0.000141	0.000381
later	0.000633	0.000272
senior	0.000703	0.000163
state	0.001898	0.000272
college	0.000070	0.000217
com'	0.004922	0.000054
encouraged	0.000070	0.000217
mortgage	0.000070	0.000217
federal	0.000352	0.000054
review	0.000633	0.000272
outside	0.000141	0.000163
come	0.000563	0.000707
successes	0.000070	0.000217
region	0.000422	0.000109
contract	0.000492	0.000272
senator	0.000422	0.000054
key	0.000703	0.000109
color	0.001336	0.000109
period	0.000492	0.000163
60	0.000141	0.000326
subscribed	0.000070	0.000272
500	0.000422	0.000217
direction	0.000352	0.000054
andrea	0.000281	0.000054
case	0.000914	0.000109
cash	0.000703	0.000489
telephone	0.000281	0.000054
someone	0.000141	0.000598
author	0.000070	0.000272
html	0.000070	0.000544
producers	0.000211	0.000109
ranch	0.000773	0.000054
without	0.000070	0.000598
when	0.000914	0.001196
announcement	0.000141	0.000381
we've	0.000281	0.000163
seems	0.000352	0.000054
kimberly	0.000422	0.000054
ross	0.000352	0.000054
respect	0.000141	0.000217
thuraisingham	0.000492	0.000054
provided	0.000070	0.000217
legal	0.000141	0.000163
provider	0.000070	0.000217
oo	0.000070	0.000381
on	0.009563	0.007395
ok	0.000070	0.000272
of	0.016242	0.017835
or	0.003516	0.006416
op	0.000070	0.000272
communication	0.000492	0.000163
gary	0.000492	0.000054
burton	0.000844	0.000054
there	0.001688	0.001740
valley	0.000141	0.000163
regard	0.000492	0.000163
wholesale	0.001055	0.000109
taylor	0.000281	0.000054
5	0.001195	0.000979
announcements	0.000281	0.000109
separate	0.000141	0.000381
mmbtu	0.000492	0.000054
included	0.000141	0.000435
seventhpower	0.000070	0.000272
wife	0.000070	0.000217
invest	0.000070	0.000217
all	0.002602	0.004078
dish	0.000070	0.000217
follow	0.000141	0.000544
thursday	0.000633	0.000163
program	0.000141	0.000381
activities	0.000773	0.000054
fax	0.000281	0.000326
far	0.000211	0.000217
myinput	0.000070	0.000272
uwe	0.000070	0.000272
list	0.000281	0.000870
tel	0.000070	0.000217
rate	0.001898	0.000435
design	0.000141	0.000489
settled	0.000281	0.000054
sue	0.000281	0.000054
version	0.000492	0.000217
directions	0.000141	0.000217
allows	0.000211	0.000109
proxy	0.000070	0.000435
markets	0.000422	0.000054
flat	0.000070	0.000326
known	0.000211	0.000163
forbearance	0.000352	0.000054
v	0.000281	0.000272
challenging	0.000141	0.000163
court	0.000352	0.000054
goal	0.000070	0.000326
rather	0.000281	0.000217
simplicity	0.000070	0.000272
catalog	0.000070	0.000326
concerns	0.000281	0.000109
short	0.000211	0.000381
susan	0.000703	0.000054
don't	0.000563	0.001414
developed	0.000141	0.000272
might	0.000492	0.000326
argentine	0.000352	0.000054
return	0.000492	0.000163
communities	0.000281	0.000054
vaughn	0.000281	0.000054
instructions	0.000070	0.000272
generation	0.000422	0.000054
tamarchenko	0.000352	0.000054
expect	0.000281	0.000381
get	0.001828	0.002773
friday	0.000281	0.000217
netnoteinc	0.000070	0.000381
threat	0.000352	0.000054
takriti	0.000422	0.000054
feel	0.000844	0.000489
story	0.000070	0.000979
script	0.000070	0.000217
king	0.000422	0.000054
kind	0.000281	0.000217
outstanding	0.000281	0.000109
securitization	0.000281	0.000054
chairman	0.000281	0.000109
reach	0.000211	0.000326
75	0.000141	0.000272
jsp	0.000070	0.000217
nothing	0.000211	0.000217
windows	0.000070	0.000707
font	0.000070	0.000217
viagra	0.000070	0.000326
his	0.000773	0.001631
cote	0.000070	0.000217
him	0.000352	0.000326
aspermont	0.000070	0.000217
wrote	0.000141	0.000163
are	0.004430	0.005818
recently	0.000422	0.000054
initially	0.000211	0.000163
attention	0.000070	0.000217
succeed	0.000141	0.000163
c	0.000422	0.000761
oversee	0.000281	0.000054
roman	0.000352	0.000054
became	0.000070	0.000272
accomodate	0.000352	0.000054
sweet	0.000070	0.000217
ravi	0.000492	0.000054
due	0.000211	0.000381
reduction	0.000281	0.000109
pg	0.000563	0.000054
brick	0.000070	0.000326
pm	0.002461	0.000217
demand	0.000211	0.000109
batch	0.000070	0.000217
9	0.002250	0.000598
higher	0.000211	0.000163
moving	0.000352	0.000109
daren	0.000563	0.000054
analysis	0.000281	0.000054
reliant	0.000352	0.000054
competitive	0.000070	0.000217
questions	0.001477	0.000924
regardless	0.000352	0.000054
recognizing	0.000352	0.000054
customers	0.000070	0.000272
unlimited	0.000070	0.000272
pcenergy	0.000281	0.000054
newsletter	0.000070	0.001359
innovation	0.000352	0.000054
pipeline	0.000281	0.000054
question	0.000070	0.000652
long	0.000563	0.000652
files	0.000281	0.000054
filed	0.000492	0.000054
highlight	0.000211	0.000109
called	0.000070	0.000217
associated	0.000211	0.000163
kathryn	0.000281	0.000054
peace	0.000070	0.000272
income	0.000070	0.000272
nice	0.000211	0.000109
problems	0.000141	0.000272
helping	0.000070	0.000217
vice	0.000703	0.000054
scroll	0.000070	0.000217
once	0.000352	0.000272
issued	0.000281	0.000109
012	0.000352	0.000054
issues	0.001336	0.000109
include	0.000281	0.000544
confirmation	0.000141	0.000163
713	0.000492	0.000054
deals	0.000281	0.000054
noted	0.000352	0.000054
smaller	0.000352	0.000163
showcase	0.000070	0.001142
networks	0.000422	0.000109
capital	0.000281	0.000272
cal	0.000141	0.000163
larger	0.000281	0.000054
sheila	0.000352	0.000054
apply	0.000141	0.000217
use	0.000352	0.002175
lottery	0.000070	0.000381
few	0.000633	0.000272
didn't	0.000141	0.000217
women	0.000070	0.000217
anywhere	0.000070	0.000217
sokolov	0.000352	0.000054
something	0.000422	0.000217
dwr	0.000281	0.000054
united	0.000141	0.000217
six	0.000141	0.000163
instead	0.000070	0.000217
attend	0.000492	0.000109
chapman	0.000352	0.000054
martina	0.000352	0.000054
looks	0.000141	0.000272
inlet	0.000352	0.000054
choose	0.000070	0.000272
holiday	0.000281	0.000054
edit	0.000070	0.000652
bills	0.000422	0.000109
80	0.000070	0.000326
87	0.000070	0.000217
out	0.002320	0.002066
supports	0.000281	0.000054
g	0.001828	0.000435
phrases	0.000070	0.000217
doesn't	0.000070	0.000598
unknown	0.000141	0.000326
their	0.001055	0.001468
regards	0.000492	0.000109
creditors	0.000281	0.000109
afraid	0.000141	0.000217
which	0.001688	0.001359
miningnews	0.000070	0.000544
who	0.000633	0.001087
why	0.000070	0.000652
chances	0.000070	0.000272
democrats	0.000281	0.000054
fear	0.000070	0.000217
pleased	0.000141	0.000163
operational	0.000492	0.000054
thousands	0.000141	0.000163
999	0.000211	0.000109
words	0.000070	0.000489
view	0.000422	0.000381
responses	0.000070	0.000489
favor	0.000141	0.000217
bought	0.000211	0.000109
opening	0.000281	0.000109
job	0.000281	0.000054
wall	0.000141	0.000326
subscribe	0.000070	0.000435
agreements	0.000281	0.000054
mike	0.000844	0.000054
nickel	0.000070	0.000272
input	0.000422	0.000109
will	0.009352	0.005601
perhaps	0.000141	0.000163
cross	0.000281	0.000054
member	0.000070	0.001196
units	0.000352	0.000054
gets	0.000070	0.000217
difficult	0.000141	0.000272
obtain	0.000141	0.000217
not	0.003234	0.004296
sankoh	0.000070	0.000217
supply	0.000281	0.000109
smith	0.000492	0.000109
discuss	0.000352	0.000163
usage	0.000141	0.000217
term	0.000563	0.000109
know	0.001617	0.001142
press	0.000211	0.000163
because	0.000352	0.000816
d'ivoire	0.000070	0.000217
growth	0.000070	0.000272
lead	0.000422	0.000326
getting	0.000070	0.000489
own	0.000141	0.000816
van	0.000211	0.000109
val	0.000070	0.000217
texaco	0.000492	0.000054
transfer	0.000070	0.000652
i've	0.000422	0.000272
funds	0.000070	0.000598
volume	0.000703	0.000054
bannersgomlm	0.000070	0.000489
made	0.000563	0.000489
whether	0.000141	0.000217
below	0.000563	0.000544
other	0.001055	0.001577
june	0.000563	0.000272
txuenergy	0.000281	0.000054
